Tube Coefficients,Value,a1,a2,a3,a4,a5,a6,a7
"C_x1,0",0.01773774466705102,0.002,0.002,0.002,0.002,0.002,0.002,0.002
"C_x1,1",0.014270605763681372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,2",-0.033063783227191924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,3",0.027158294250455357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,4",-0.006273612223877094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,5",0.0004332667754170754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x2,0",-0.783148744667051,,,,,,,
"C_x2,1",-0.00774432194537804,,,,,,,
"C_x2,2",-0.013015418560643623,,,,,,,
"C_x2,3",0.05925866095063755,,,,,,,
"C_x2,4",-0.013241963910872387,,,,,,,
"C_x2,5",0.0008067144371152702,,,,,,,
"C_x3,0",0.002262255332948983,,,,,,,
"C_x3,1",-0.0022817971903268956,,,,,,,
"C_x3,2",-0.005801962462817486,,,,,,,
"C_x3,3",0.008628977751724134,,,,,,,
"C_x3,4",-0.0022822793188184334,,,,,,,
"C_x3,5",0.00016930764334100669,,,,,,,
"C_x4,0",-2.353966744667051,,,,,,,
"C_x4,1",-0.018493939445068445,,,,,,,
"C_x4,2",0.0421762883529621,,,,,,,
"C_x4,3",0.0019411427147113275,,,,,,,
"C_x4,4",-0.0024129190404429406,,,,,,,
"C_x4,5",0.00021213638194446748,,,,,,,
"C_x5,0",0.01773774466705102,,,,,,,
"C_x5,1",-0.015281309987627629,,,,,,,
"C_x5,2",0.0019513022813528555,,,,,,,
"C_x5,3",-0.009864611742874181,,,,,,,
"C_x5,4",0.003095258916825172,,,,,,,
"C_x5,5",-0.0002410923265537087,,,,,,,
"C_x6,0",1.573086255332949,,,,,,,
"C_x6,1",0.017375434244806313,,,,,,,
"C_x6,2",-0.07397806991605348,,,,,,,
"C_x6,3",0.07442882593580279,,,,,,,
"C_x6,4",-0.014961220458948021,,,,,,,
"C_x6,5",0.0008898198590756588,,,,,,,
"C_x7,0",0.7876732553329491,,,,,,,
"C_x7,1",0.09401220910220065,,,,,,,
"C_x7,2",-0.14248100014794135,,,,,,,
"C_x7,3",0.04347061303726179,,,,,,,
"C_x7,4",-0.004528917036588262,,,,,,,
"C_x7,5",0.00013542564885706934,,,,,,,
Tube Coefficients,Value,a1,a2,a3,a4,a5,a6,a7
"C_x1,0",-566.1692200616318,0.002,0.002,0.002,0.002,0.002,0.002,0.002
"C_x1,1",404.09627897254967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,2",-117.7128840285821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,3",17.88825091526477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,4",-1.4944515611774494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,5",0.06508861430568244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,6",-0.0011557926395495556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x2,0",-236.562802446716,,,,,,,
"C_x2,1",167.27625420806578,,,,,,,
"C_x2,2",-48.15450756049918,,,,,,,
"C_x2,3",7.235105565619199,,,,,,,
"C_x2,4",-0.5981763128552089,,,,,,,
"C_x2,5",0.025818835113536283,,,,,,,
"C_x2,6",-0.000455099913706146,,,,,,,
"C_x3,0",-225.87791683242412,,,,,,,
"C_x3,1",162.29470081728957,,,,,,,
"C_x3,2",-47.493689055746486,,,,,,,
"C_x3,3",7.236629113681631,,,,,,,
"C_x3,4",-0.60521377866802,,,,,,,
"C_x3,5",0.02635943516796388,,,,,,,
"C_x3,6",-0.0004677916653398185,,,,,,,
"C_x4,0",-47.90824583444181,,,,,,,
"C_x4,1",37.1379750184398,,,,,,,
"C_x4,2",-11.897337528427421,,,,,,,
"C_x4,3",1.9398987393304028,,,,,,,
"C_x4,4",-0.17040745586330927,,,,,,,
"C_x4,5",0.007681962526258817,,,,,,,
"C_x4,6",-0.00013952322015615783,,,,,,,
"C_x5,0",214.2605115263902,,,,,,,
"C_x5,1",-156.42606537924337,,,,,,,
"C_x5,2",46.5139591954816,,,,,,,
"C_x5,3",-7.20295050121989,,,,,,,
"C_x5,4",0.6124872178252646,,,,,,,
"C_x5,5",-0.027137477983727034,,,,,,,
"C_x5,6",0.0004901890235175875,,,,,,,
"C_x6,0",-387.20386619268277,,,,,,,
"C_x6,1",273.5795693930321,,,,,,,
"C_x6,2",-78.28349602454227,,,,,,,
"C_x6,3",11.676316857876794,,,,,,,
"C_x6,4",-0.9569799102791717,,,,,,,
"C_x6,5",0.04088990368645187,,,,,,,
"C_x6,6",-0.0007125785605566177,,,,,,,
"C_x7,0",31.4326448760306,,,,,,,
"C_x7,1",-25.257236518014718,,,,,,,
"C_x7,2",8.15970590166079,,,,,,,
"C_x7,3",-1.3348892852251757,,,,,,,
"C_x7,4",0.11766326418149921,,,,,,,
"C_x7,5",-0.005352720714373307,,,,,,,
"C_x7,6",9.893756178712865e-05,,,,,,,
Tube Coefficients,Value,a1,a2,a3,a4,a5,a6,a7
"C_x1,0",24.64997554897698,0.002,0.002,0.002,0.002,0.002,0.002,0.002
"C_x1,1",-4.483150190928473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,2",0.2522982882395426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x1,3",-0.004455916837723446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"C_x2,0",7.283996001278046,,,,,,,
"C_x2,1",-1.0655797479060536,,,,,,,
"C_x2,2",0.053756022202597266,,,,,,,
"C_x2,3",-0.000871124194366221,,,,,,,
"C_x3,0",3.0043849968631386,,,,,,,
"C_x3,1",-0.4608832728384465,,,,,,,
"C_x3,2",0.022195860921179512,,,,,,,
"C_x3,3",-0.00034050428841323865,,,,,,,
"C_x4,0",-0.8542571088602919,,,,,,,
"C_x4,1",-0.21206474383109344,,,,,,,
"C_x4,2",0.012629301785696793,,,,,,,
"C_x4,3",-0.0002415590449097656,,,,,,,
"C_x5,0",-14.86469096648282,,,,,,,
"C_x5,1",2.401963216040882,,,,,,,
"C_x5,2",-0.12293849404469855,,,,,,,
"C_x5,3",0.002027717257781632,,,,,,,
"C_x6,0",3.7314612081238363,,,,,,,
"C_x6,1",-0.19738620322647418,,,,,,,
"C_x6,2",0.011592080672895287,,,,,,,
"C_x6,3",-0.00022097178282530567,,,,,,,
"C_x7,0",4.4105689731726,,,,,,,
"C_x7,1",-1.0823518638718572,,,,,,,
"C_x7,2",0.07767076438368464,,,,,,,
"C_x7,3",-0.0015629386812565148,,,,,,,
